시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,39.6,202104,10,"        42,500",13,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,39.6,202105,5,"        42,300",8,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202105,11,"        55,000",10,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202105,27,"        55,400",13,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202106,11,"        56,000",8,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202106,21,"        54,000",15,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202107,2,"        56,000",8,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202107,3,"        60,000",13,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202107,5,"        57,000",5,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202107,17,"        60,000",14,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,714,0714,0000,삼익4단지아파트,49.5,202108,7,"        57,000",8,1994,동일로198가길 13,,-,-
서울특별시 노원구 공릉동,690-2,0690,0002,삼익아파트,59.89,202101,9,"        53,000",6,1997,섬밭로 17,,-,-
서울특별시 노원구 공릉동,690-2,0690,0002,삼익아파트,84.77,202103,4,"        63,000",20,1997,섬밭로 17,,-,-
서울특별시 노원구 공릉동,690-2,0690,0002,삼익아파트,59.89,202104,26,"        53,800",9,1997,섬밭로 17,,-,-
서울특별시 노원구 공릉동,690-2,0690,0002,삼익아파트,59.89,202107,20,"        55,000",5,1997,섬밭로 17,,-,-
서울특별시 노원구 공릉동,690-2,0690,0002,삼익아파트,59.89,202110,12,"        57,500",10,1997,섬밭로 17,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,84.6,202101,4,"        68,000",9,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,84.6,202101,25,"        66,000",5,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202102,6,"        48,000",3,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202102,8,"        47,000",5,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202102,15,"        49,900",6,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,114.88,202102,24,"        88,000",13,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202103,3,"        47,700",2,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,114.85,202103,10,"        78,500",11,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202104,5,"        52,000",13,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,84.6,202104,6,"        68,500",3,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202104,17,"        50,000",6,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,84.6,202104,28,"        70,000",14,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202105,16,"        52,500",10,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202105,18,"        51,400",15,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202105,25,"        48,900",5,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,114.88,202106,3,"        86,000",10,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202106,5,"        48,000",2,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202106,5,"        48,000",4,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,84.6,202106,5,"        70,800",3,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202106,20,"        50,400",12,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202107,3,"        48,000",1,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202107,7,"        49,000",1,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202107,8,"        49,900",3,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,51.03,202107,13,"        52,500",13,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,114.88,202107,14,"        83,500",8,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,114.88,202107,28,"        84,500",9,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,114.88,202108,10,"        85,000",10,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,737,0737,0000,삼익아파트,114.88,202109,3,"        86,900",12,1995,공릉로46길 32,,-,-
서울특별시 노원구 공릉동,493-20,0493,0020,서경하누리아파트,68.77,202101,5,"        38,700",2,2005,동일로183길 12-9,,-,-
서울특별시 노원구 공릉동,371-11,0371,0011,서일이츠뷰,84.983,202105,22,"        69,000",8,2005,동일로192가길 26,,-,-
서울특별시 노원구 공릉동,492-3,0492,0003,서진프라자아파트,92.88,202110,6,"        52,000",7,1997,동일로173가길 115,,-,-
서울특별시 노원구 공릉동,576-11,0576,0011,세영아파트,77.76,202104,7,"        29,000",6,2006,동일로177길 12-18,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202101,16,"        39,000",5,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202101,29,"        34,000",13,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202101,29,"        53,000",8,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202101,30,"        52,000",14,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202102,22,"        40,800",4,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202102,23,"        34,500",13,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202102,27,"        42,000",14,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202103,4,"        37,000",5,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202103,7,"        41,500",15,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202103,13,"        42,000",6,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202104,14,"        42,300",9,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202104,14,"        42,300",9,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202104,29,"        42,800",6,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202105,7,"        39,000",9,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202105,15,"        43,500",9,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202105,18,"        55,300",4,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202105,19,"        54,700",15,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202105,22,"        39,500",11,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202105,26,"        43,000",3,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202106,2,"        55,500",4,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202106,12,"        58,000",4,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202106,14,"        58,000",15,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202106,29,"        44,300",9,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202107,16,"        41,500",13,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202107,24,"        47,000",6,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202107,27,"        42,000",15,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202108,2,"        49,500",13,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202108,12,"        59,500",2,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202108,20,"        50,000",8,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202109,1,"        54,800",7,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202109,2,"        50,000",10,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202109,11,"        42,500",2,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,39.6,202109,28,"        49,000",1,1994,동일로198가길 149,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,49.5,202110,1,"        63,800",6,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202110,4,"        45,000",8,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,707,0707,0000,시영2단지(라이프)아파트,34.44,202110,28,"        46,900",14,1994,섬밭로 156,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202101,6,"        34,900",3,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202101,6,"        39,900",7,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202101,6,"        41,000",7,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202101,9,"        40,950",13,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202101,10,"        38,700",3,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,49.5,202101,10,"        51,400",8,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,49.5,202101,16,"        48,000",15,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202101,26,"        39,500",10,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202101,28,"        35,500",9,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202102,2,"        41,500",6,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202102,15,"        33,000",4,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202102,19,"        41,900",4,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202102,22,"        33,400",6,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202103,2,"        40,900",11,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202103,3,"        42,000",9,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202103,13,"        34,200",12,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202103,13,"        35,000",1,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,49.5,202103,13,"        55,500",5,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,49.5,202103,13,"        54,000",14,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202103,16,"        38,000",8,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202103,24,"        31,900",1,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202103,27,"        37,300",7,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202103,30,"        30,700",2,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202103,30,"        43,750",13,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202104,12,"        41,800",10,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202104,12,"        37,900",1,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202104,17,"        41,500",7,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202104,21,"        37,900",11,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202105,2,"        41,800",2,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,49.5,202105,4,"        55,500",14,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202105,22,"        43,500",5,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,34.44,202105,24,"        33,700",3,1994,섬밭로 123,,-,-
서울특별시 노원구 공릉동,715,0715,0000,시영3차(라이프)아파트,39.6,202105,26,"        44,000",14,1994,섬밭로 123,,-,-
